symbol,gene_id,diseaseid,score,evidencecount,name,parents,therapeuticareas
SLC2A1,ENSG00000117394,EFO_0007986,0.34476911666491156,2,reticulocyte count,[EFO_0010700],[EFO_0001444]
SLC2A1,ENSG00000117394,EFO_0010125,0.251477095744343,1,viral load,[EFO_0006843],[EFO_0001444]
SLC2A1,ENSG00000117394,Orphanet_3175,0.3400134663099256,1,Spasticity - intellectual disability - X-linked epilepsy,"[MONDO_0020119, MONDO_0015921]","[MONDO_0002025, OTAR_0000018, EFO_0000618]"
SLC2A1,ENSG00000117394,EFO_0010701,0.38187875091944323,4,mean reticulocyte volume,[EFO_0010700],[EFO_0001444]
SLC2A1,ENSG00000117394,EFO_0010700,0.24385486546258037,1,reticulocyte measurement,[EFO_0004503],[EFO_0001444]
SLC2A1,ENSG00000117394,MONDO_0015427,0.4664860964842241,14,paroxysmal dyskinesia,[MONDO_0016058],"[OTAR_0000018, EFO_0000618]"
SLC2A1,ENSG00000117394,HP_0001332,0.5518148507097017,48,Dystonia,"[HP_0100022, HP_0000708]",[EFO_0000651]
SLC2A1,ENSG00000117394,MONDO_0010632,0.3400134663099256,1,"developmental and epileptic encephalopathy, 1","[MONDO_0018097, MONDO_0100062]","[OTAR_0000018, EFO_0000618]"
SLC2A1,ENSG00000117394,EFO_0004344,0.2868060363944253,2,birth weight,[EFO_0004338],[EFO_0001444]
SLC2A1,ENSG00000117394,MONDO_0011724,0.8519959372087553,222,encephalopathy due to GLUT1 deficiency,[MONDO_0000188],"[OTAR_0000018, OTAR_0000020, EFO_0000618]"
SLC2A1,ENSG00000117394,HP_0001939,0.25870589827929125,1,Abnormality of metabolism/homeostasis,[HP_0000118],[EFO_0000651]
SLC2A1,ENSG00000117394,MONDO_0007295,0.3326218692162316,1,childhood epilepsy with centrotemporal spikes,"[MONDO_0000414, MONDO_0017704]","[OTAR_0000018, EFO_0000618]"
SLC2A1,ENSG00000117394,EFO_0004838,0.3997233964622133,4,calcium measurement,[EFO_0001444],[EFO_0001444]
SLC2A1,ENSG00000117394,MONDO_0005129,0.4635917302201228,4,cataract,"[EFO_0009674, EFO_0000508]","[OTAR_0000018, MONDO_0024458]"
SLC2A1,ENSG00000117394,EFO_0005772,0.5270621572876205,5,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC2A1,ENSG00000117394,MONDO_0019226,0.550699860461203,59,glucose transport disorder,"[MONDO_0017706, MONDO_0045015]","[OTAR_0000018, OTAR_0000020]"
SLC2A1,ENSG00000117394,Orphanet_53583,0.6416316921609407,6,Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity,"[Orphanet_391799, Orphanet_306768]","[OTAR_0000018, EFO_0000618]"
SLC2A1,ENSG00000117394,Orphanet_1945,0.3326218692162316,1,Rolandic epilepsy,"[Orphanet_182083, Orphanet_166475]",[OTAR_0000018]
SLC2A1,ENSG00000117394,EFO_0004526,0.37884905220546544,6,mean corpuscular volume,[EFO_0004306],[EFO_0001444]
SLC2A1,ENSG00000117394,MONDO_0018226,0.3400134663099256,1,infantile epileptic-dyskinetic encephalopathy,[MONDO_0018329],"[OTAR_0000018, EFO_0000618]"
SLC2A1,ENSG00000117394,MONDO_0018097,0.3403830461646103,2,West syndrome,"[MONDO_0100022, MONDO_0000413]",[EFO_0000618]
SLC2A1,ENSG00000117394,EFO_1000116,0.25195411086149366,3,Benign Ovarian Neoplasm,"[EFO_0003893, MONDO_0000624]","[OTAR_0000017, MONDO_0045024, EFO_0001379]"
SLC2A1,ENSG00000117394,EFO_0005091,0.42771329937183766,7,monocyte count,"[EFO_0004308, EFO_0803547]",[EFO_0001444]
SLC2A1,ENSG00000117394,MONDO_0000437,0.3326218692162316,1,cerebellar ataxia,"[MONDO_0002427, MONDO_0100308, EFO_0004280]",[EFO_0000618]
SLC2A1,ENSG00000117394,MONDO_0000188,0.5974898285749217,37,GLUT1 deficiency syndrome,"[MONDO_0015653, MONDO_0100033, MONDO_0019226]","[OTAR_0000018, OTAR_0000020, EFO_0000618]"
SLC2A1,ENSG00000117394,EFO_0009253,0.28402651313416094,1,Immature Reticulocyte Fraction Measurement,[EFO_0009233],[EFO_0001444]
SLC2A1,ENSG00000117394,EFO_0009188,0.42469586413858845,8,Red cell distribution width,[EFO_0004509],[EFO_0001444]
SLC2A1,ENSG00000117394,EFO_0009139,0.5569809830360032,591,"glut1 deficiency syndrome 1, autosomal recessive","[Orphanet_79161, Orphanet_71859]","[OTAR_0000018, OTAR_0000020]"
SLC2A1,ENSG00000117394,EFO_0004308,0.40366261064842446,4,leukocyte count,[EFO_0004586],[EFO_0001444]
SLC2A1,ENSG00000117394,EFO_0004305,0.32412411141152014,2,erythrocyte count,"[EFO_0004586, EFO_0004306]",[EFO_0001444]
SLC2A1,ENSG00000117394,EFO_0000474,0.25998543135371993,11,epilepsy,[EFO_0005774],[EFO_0000618]
SLC2A1,ENSG00000117394,MONDO_0100062,0.34429125046683035,6,developmental and epileptic encephalopathy,"[MONDO_0100022, MONDO_0100038, MONDO_0100500, EFO_0005917]","[OTAR_0000018, EFO_0000618]"
SLC2A1,ENSG00000117394,EFO_0007978,0.26161894395311935,1,red blood cell density measurement,[EFO_0005047],[EFO_0001444]
SLC2A1,ENSG00000117394,MONDO_0010983,0.791304692494124,140,dystonia 9,"[MONDO_0017706, MONDO_0016058]","[OTAR_0000018, OTAR_0000020, EFO_0000618]"
SLC2A1,ENSG00000117394,EFO_0009671,0.4619748183558772,2,hereditary ataxia,"[MONDO_0100308, MONDO_0024237]","[OTAR_0000018, EFO_0000618]"
SLC2A1,ENSG00000117394,HP_0001263,0.5670942197746361,69,Global developmental delay,[HP_0012758],[EFO_0000651]
SLC2A1,ENSG00000117394,HP_0001258,0.4623443982105619,3,Spastic paraplegia,[HP_0002061],[EFO_0000651]
SLC2A1,ENSG00000117394,HP_0001250,0.5773541813256071,11,Seizure,[HP_0012638],[EFO_0000651]
SLC2A1,ENSG00000117394,HP_0001249,0.6184941173817798,36,Intellectual disability,"[HP_0012759, HP_0100543]",[EFO_0000651]
SLC2A1,ENSG00000117394,EFO_0004528,0.39704720848579755,7,mean corpuscular hemoglobin concentration,"[EFO_0004509, EFO_0004306]",[EFO_0001444]
SLC2A10,ENSG00000197496,HP_0001626,0.45371567236066485,7,Abnormality of the cardiovascular system,[HP_0000118],[EFO_0000651]
SLC2A10,ENSG00000197496,MONDO_0019625,0.5402017696854701,199,familial thoracic aortic aneurysm and aortic dissection,"[EFO_0000508, EFO_0004264]","[OTAR_0000018, EFO_0000319]"
SLC2A10,ENSG00000197496,MONDO_0008818,0.8289269126198723,434,arterial tortuosity syndrome,"[MONDO_0100237, EFO_0004264, MONDO_0023603]","[OTAR_0000006, OTAR_0000018, MONDO_0024458, EFO_0010285, EFO_0000319]"
SLC2A10,ENSG00000197496,Orphanet_285014,0.5258228560330965,190,Rare disease with thoracic aortic aneurysm and aortic dissection,[Orphanet_233655],[OTAR_0000018]
SLC2A11,ENSG00000133460,EFO_0005271,0.28702014411036625,1,sleep duration,[EFO_0004870],[EFO_0001444]
SLC2A11,ENSG00000133460,EFO_0004747,0.2921748495753378,9,protein measurement,[EFO_0001444],[EFO_0001444]
SLC2A12,ENSG00000146411,EFO_0001645,0.29655630331603716,7,coronary artery disease,"[MONDO_0000473, EFO_0003777]",[EFO_0000319]
SLC2A12,ENSG00000146411,EFO_0004627,0.33584941389092865,1,IGF-1 measurement,"[EFO_0005127, EFO_0004730, EFO_0004747]",[EFO_0001444]
SLC2A12,ENSG00000146411,EFO_0004314,0.32387724705443466,1,forced expiratory volume,"[EFO_0003892, EFO_0006841]",[EFO_0001444]
SLC2A13,ENSG00000151229,EFO_0000638,0.2841003532559609,1,overall survival,"[EFO_0004557, EFO_0000714]",[EFO_0001444]
SLC2A13,ENSG00000151229,EFO_0000384,0.21848690897373232,6,Crohn's disease,[EFO_0003767],"[OTAR_0000018, EFO_0000540, EFO_0010282]"
SLC2A13,ENSG00000151229,EFO_0003767,0.2512911334576738,4,inflammatory bowel disease,"[EFO_0000508, EFO_0005140, EFO_0009431]","[OTAR_0000018, EFO_0000540, EFO_0010282]"
SLC2A13,ENSG00000151229,EFO_0007988,0.23438810805710936,1,myeloid white cell count,[EFO_0004308],[EFO_0001444]
SLC2A13,ENSG00000151229,EFO_0004584,0.2071716738669355,3,mean platelet volume,"[EFO_0005036, EFO_0006846]",[EFO_0001444]
SLC2A13,ENSG00000151229,MONDO_0005180,0.4130027225217957,5,Parkinson disease,"[EFO_0000508, MONDO_0021095]","[OTAR_0000018, EFO_0000618]"
SLC2A13,ENSG00000151229,MONDO_0019037,0.2841003532559609,1,progressive supranuclear palsy,"[MONDO_0004884, MONDO_0020257, EFO_0004280]","[MONDO_0024458, EFO_0000618]"
SLC2A13,ENSG00000151229,EFO_0004611,0.36353992645143735,3,low density lipoprotein cholesterol measurement,"[EFO_0004732, EFO_0005278, EFO_0004529]",[EFO_0001444]
SLC2A13,ENSG00000151229,EFO_0004532,0.22556247185982944,2,serum gamma-glutamyl transferase measurement,[EFO_0004582],[EFO_0001444]
SLC2A14,ENSG00000173262,EFO_0004517,0.2531160072066909,1,arterial stiffness measurement,[EFO_0005278],[EFO_0001444]
SLC2A14,ENSG00000173262,EFO_0003870,0.2408489865425443,1,brain aneurysm,[EFO_1000859],"[EFO_0000618, EFO_0000319]"
SLC2A2,ENSG00000163581,MONDO_0009216,0.8266839945879685,307,glycogen storage disease due to GLUT2 deficiency,[MONDO_0002412],"[OTAR_0000018, OTAR_0000020]"
SLC2A2,ENSG00000163581,EFO_0005409,0.39613541064286606,5,fat body mass,[EFO_0004302],[EFO_0001444]
SLC2A2,ENSG00000163581,MONDO_0020525,0.3866702024454945,4,transient neonatal diabetes mellitus,[MONDO_0016391],"[OTAR_0000018, OTAR_0000020, EFO_0000540, EFO_0001379, EFO_0009605, EFO_0010282]"
SLC2A2,ENSG00000163581,EFO_0004995,0.41818176111070626,11,lean body mass,[EFO_0004302],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0008036,0.28499194188654825,1,BMI-adjusted fasting blood glucose measurement,[EFO_0004465],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_1000647,0.3695798546847018,1,renal tubular transport disease,[EFO_0003086],[EFO_0009690]
SLC2A2,ENSG00000163581,EFO_0004784,0.284334760396794,1,self reported educational attainment,[EFO_0011015],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004761,0.3029954390417,2,uric acid measurement,"[EFO_0004742, EFO_0004298]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004736,0.4179356541781718,3,aspartate aminotransferase measurement,"[EFO_0004747, EFO_0004582]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004735,0.4135550848036592,5,serum alanine aminotransferase measurement,"[EFO_0004582, EFO_0004747]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004339,0.2824103352653982,1,body height,[EFO_0004324],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004338,0.3769704968842458,3,body weight,[EFO_0004324],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0009946,0.2827953084063812,1,low density lipoprotein triglyceride measurement,"[EFO_0004530, EFO_0005278, EFO_0004732]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004458,0.4328183300864577,5,C-reactive protein measurement,"[EFO_0004747, EFO_0004872]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004342,0.2434606182490205,1,waist circumference,[EFO_0004324],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004340,0.4706624915007695,10,body mass index,[EFO_0004324],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004574,0.23795820745437116,1,total cholesterol measurement,"[EFO_0004529, EFO_0004732]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004570,0.27683300494382723,1,bilirubin measurement,[EFO_0001444],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004541,0.4545848412901001,7,HbA1c measurement,"[EFO_0004468, EFO_0004509, EFO_0004555]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0005772,0.2589866290798124,1,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC2A2,ENSG00000163581,GO_1901558,0.26966328772352444,1,response to metformin,[GO_0050896],[GO_0008150]
SLC2A2,ENSG00000163581,MONDO_0005148,0.6940092165167243,148,type 2 diabetes mellitus,[EFO_0000400],"[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC2A2,ENSG00000163581,EFO_0004696,0.37621538569172,3,sex hormone-binding globulin measurement,"[EFO_0011008, EFO_0004555]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004628,0.2545393460461469,1,insulin like growth factor measurement,[EFO_0001444],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004627,0.31680394934878525,1,IGF-1 measurement,"[EFO_0005127, EFO_0004730, EFO_0004747]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004468,0.4698687059694668,8,glucose measurement,[EFO_0006842],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004465,0.42717252085689317,8,fasting blood glucose measurement,[EFO_0004468],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0007800,0.41796020861940275,7,body fat percentage,[EFO_0005106],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004612,0.2827953084063812,1,high density lipoprotein cholesterol measurement,"[EFO_0004529, EFO_0004732]",[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004611,0.33217027254769144,2,low density lipoprotein cholesterol measurement,"[EFO_0004732, EFO_0005278, EFO_0004529]",[EFO_0001444]
SLC2A2,ENSG00000163581,MONDO_0016391,0.37188382262222747,8,neonatal diabetes mellitus,[EFO_1001511],"[OTAR_0000018, OTAR_0000020, EFO_0000540, EFO_0001379, EFO_0009605, EFO_0010282]"
SLC2A2,ENSG00000163581,EFO_0000400,0.21588446328644467,190,diabetes mellitus,"[EFO_0009406, MONDO_0001933]","[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC2A2,ENSG00000163581,MONDO_0100164,0.36994943453938645,2,permanent neonatal diabetes mellitus,"[MONDO_0017688, MONDO_0016391]","[OTAR_0000018, OTAR_0000020, EFO_0000540, EFO_0001379, EFO_0009605, EFO_0010282]"
SLC2A2,ENSG00000163581,EFO_0007777,0.273989829824392,1,base metabolic rate measurement,[EFO_0005115],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0007629,0.3130526200344448,1,hemoglobin A1 measurement,[EFO_0004509],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0009805,0.27435325892029133,1,whole body water mass,[EFO_0004302],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004532,0.4399328559828063,5,serum gamma-glutamyl transferase measurement,[EFO_0004582],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004531,0.3235352500245161,3,urate measurement,[EFO_0001444],[EFO_0001444]
SLC2A2,ENSG00000163581,EFO_0004530,0.44326209327422517,6,triglyceride measurement,[EFO_0004529],[EFO_0001444]
SLC2A3,ENSG00000059804,MONDO_0007739,0.3887717295198249,14,Huntington disease,"[MONDO_0000167, EFO_0004280]","[OTAR_0000018, EFO_0000618]"
SLC2A3,ENSG00000059804,EFO_0005772,0.40352955168874965,2,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC2A3,ENSG00000059804,EFO_0009700,0.21362359172949513,1,visual perception measurement,[EFO_0004464],[EFO_0001444]
SLC2A4,ENSG00000181856,MONDO_0002561,0.22270175903720313,1,lysosomal storage disease,[MONDO_0019052],"[OTAR_0000018, OTAR_0000020]"
SLC2A4,ENSG00000181856,EFO_0006336,0.22820596422165107,3,diastolic blood pressure,[EFO_0004325],[EFO_0001444]
SLC2A4,ENSG00000181856,EFO_0006335,0.24315058014069937,5,systolic blood pressure,[EFO_0004325],[EFO_0001444]
SLC2A4,ENSG00000181856,EFO_0004736,0.23899264868303208,3,aspartate aminotransferase measurement,"[EFO_0004747, EFO_0004582]",[EFO_0001444]
SLC2A4,ENSG00000181856,EFO_0004735,0.27344198766773853,4,serum alanine aminotransferase measurement,"[EFO_0004582, EFO_0004747]",[EFO_0001444]
SLC2A4,ENSG00000181856,EFO_0000537,0.21708514306613566,22,hypertension,[MONDO_0000473],[EFO_0000319]
SLC2A4,ENSG00000181856,EFO_0005772,0.22270175903720313,1,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC2A4,ENSG00000181856,MONDO_0005180,0.22270175903720313,1,Parkinson disease,"[EFO_0000508, MONDO_0021095]","[OTAR_0000018, EFO_0000618]"
SLC2A4,ENSG00000181856,MONDO_0005148,0.4092585427153581,394,type 2 diabetes mellitus,[EFO_0000400],"[EFO_0001379, EFO_0009605, OTAR_0000020, EFO_0010282]"
SLC2A4,ENSG00000181856,MONDO_0004975,0.23208795353305733,13,Alzheimer disease,"[MONDO_0001627, EFO_0005815]","[MONDO_0002025, EFO_0000618]"
SLC2A4,ENSG00000181856,MONDO_0005301,0.22270175903720313,1,multiple sclerosis,"[MONDO_0002562, EFO_1000870, EFO_0005774, EFO_0020092]","[EFO_0000540, EFO_0000618]"
SLC2A5,ENSG00000142583,HP_0001657,0.3326218692162316,1,Prolonged QT interval,[HP_0003115],[EFO_0000651]
SLC2A5,ENSG00000142583,EFO_0005772,0.2249672246908527,1,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC2A5,ENSG00000142583,EFO_0006797,0.22110607209100164,1,neurofibrillary tangles measurement,[EFO_0004464],[EFO_0001444]
SLC2A6,ENSG00000160326,EFO_0004533,0.41843363983375753,5,alkaline phosphatase measurement,"[EFO_0004512, EFO_0004747, EFO_0004582]",[EFO_0001444]
SLC2A7,ENSG00000197241,NA,NA,NA,NA,NA,NA
SLC2A8,ENSG00000136856,EFO_0005772,0.3446411070772794,2,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC2A8,ENSG00000136856,GO_0007568,0.21389383352493757,1,aging,[GO_0032502],[GO_0008150]
SLC2A8,ENSG00000136856,EFO_0000519,0.2309874091779386,2,glioblastoma multiforme,"[EFO_0000272, MONDO_0016680]","[MONDO_0045024, EFO_0000618]"
SLC2A8,ENSG00000136856,EFO_0007710,0.2081770456570667,1,cognitive decline measurement,[EFO_0007998],[EFO_0001444]
SLC2A9,ENSG00000109667,MONDO_0012793,0.6717633367299357,112,"hypouricemia, renal, 2",[MONDO_0009071],"[OTAR_0000018, EFO_0009690]"
SLC2A9,ENSG00000109667,EFO_0004725,0.2863109749453591,1,metabolite measurement,[EFO_0001444],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0004713,0.26934065573549304,1,FEV/FEC ratio,"[EFO_0006841, EFO_0003892]",[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0005856,0.30275027089266304,1,arthritis,"[EFO_0005755, MONDO_0002614, EFO_1000999]",[OTAR_0000006]
SLC2A9,ENSG00000109667,EFO_0005664,0.46407170629727557,4,blood metabolite measurement,[EFO_0004725],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0005653,0.46306022305205,7,serum metabolite measurement,[EFO_0004725],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_1000647,0.3695798546847018,1,renal tubular transport disease,[EFO_0003086],[EFO_0009690]
SLC2A9,ENSG00000109667,MONDO_0009071,0.38453150013886184,35,hereditary renal hypouricemia,[MONDO_0015962],"[OTAR_0000018, EFO_0009690]"
SLC2A9,ENSG00000109667,EFO_0004761,0.5399172373336496,35,uric acid measurement,"[EFO_0004742, EFO_0004298]",[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0004742,0.328093689832881,1,renal system measurement,[EFO_0001444],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0007988,0.240245246620656,1,myeloid white cell count,[EFO_0004308],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0007010,0.4014235412186845,3,drug use measurement,[EFO_0001444],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0004339,0.353642748910766,3,body height,[EFO_0004324],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0010637,0.29718060655032424,1,salivary metabolite measurement,[EFO_0004725],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_1000999,0.29821276016217807,1,joint disease,[EFO_0002461],[OTAR_0000006]
SLC2A9,ENSG00000109667,GO_0006306,0.32704097245202357,2,DNA methylation,"[GO_0044260, GO_0043412, GO_0006139]",[GO_0008150]
SLC2A9,ENSG00000109667,EFO_0000546,0.2767104373908157,1,injury,[OTAR_0000009],[OTAR_0000009]
SLC2A9,ENSG00000109667,EFO_0003923,0.24864678537166526,1,bone density,[EFO_0004516],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0004526,0.2875831065054319,3,mean corpuscular volume,[EFO_0004306],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0005090,0.3464033029762672,2,basophil count,"[EFO_0004872, EFO_0803539, EFO_0007987]",[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0009104,0.2827353961889383,138,hyperuricemia,[Orphanet_79191],"[OTAR_0000018, OTAR_0000020]"
SLC2A9,ENSG00000109667,EFO_0004314,0.21760520882226522,1,forced expiratory volume,"[EFO_0003892, EFO_0006841]",[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0004312,0.3649165712288539,2,vital capacity,[EFO_0003892],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0004309,0.2747132515427418,1,platelet count,"[EFO_0004586, EFO_0005036]",[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0004305,0.35669553544861676,2,erythrocyte count,"[EFO_0004586, EFO_0004306]",[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0004274,0.5686148680362343,211,gout,"[EFO_0005856, EFO_0000589]","[OTAR_0000006, OTAR_0000020]"
SLC2A9,ENSG00000109667,EFO_0006527,0.25876314640236214,1,smoking status measurement,[EFO_0005671],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0007978,0.20539962613535606,1,red blood cell density measurement,[EFO_0005047],[EFO_0001444]
SLC2A9,ENSG00000109667,EFO_0009676,0.2767104373908157,1,musculoskeletal system disease,[OTAR_0000006],[OTAR_0000006]
SLC2A9,ENSG00000109667,EFO_0004531,0.7295464394413399,100,urate measurement,[EFO_0001444],[EFO_0001444]
SLC20A1,ENSG00000144136,EFO_0010269,0.2087432266864524,1,amenorrhea,[EFO_0010270],"[OTAR_0000017, EFO_0001379]"
SLC20A1,ENSG00000144136,EFO_0005772,0.31783801218326474,1,neurodegenerative disease,[EFO_0009386],[EFO_0000618]
SLC20A1,ENSG00000144136,GO_0097327,0.2087432266864524,1,response to antineoplastic agent,[GO_0050896],[GO_0008150]
SLC20A2,ENSG00000168575,MONDO_0002491,0.23319181878071765,1,substance abuse,[MONDO_0002494],[MONDO_0002025]
SLC20A2,ENSG00000168575,EFO_0007052,0.23319181878071765,1,antisocial behaviour measurement,[EFO_0006848],[EFO_0001444]
SLC20A2,ENSG00000168575,EFO_0000508,0.41024653169039965,20,genetic disorder,[OTAR_0000018],[OTAR_0000018]
SLC20A2,ENSG00000168575,EFO_0004980,0.2335950977514189,1,appendicular lean mass,"[EFO_0004516, EFO_0004302]",[EFO_0001444]
SLC20A2,ENSG00000168575,EFO_0004908,0.28084711433363035,1,testosterone measurement,"[EFO_0004529, EFO_0011008]",[EFO_0001444]
SLC20A2,ENSG00000168575,EFO_0006335,0.3905712695871638,4,systolic blood pressure,[EFO_0004325],[EFO_0001444]
SLC20A2,ENSG00000168575,EFO_0003888,0.23319181878071765,1,attention deficit hyperactivity disorder,[MONDO_0000592],"[MONDO_0002025, EFO_0000618]"
SLC20A2,ENSG00000168575,MONDO_0008947,0.6463574820748746,205,bilateral striopallidodentate calcinosis,"[MONDO_0015547, EFO_0009533]","[MONDO_0002025, OTAR_0000018, EFO_0000618]"
SLC20A2,ENSG00000168575,EFO_0004833,0.26124023246327643,2,neutrophil count,"[EFO_0803548, EFO_0007987]",[EFO_0001444]
SLC20A2,ENSG00000168575,EFO_0004784,0.31473449063047904,5,self reported educational attainment,[EFO_0011015],[EFO_0001444]
SLC20A2,ENSG00000168575,EFO_0004761,0.27944483490838695,1,uric acid measurement,"[EFO_0004742, EFO_0004298]",[EFO_0001444]
SLC20A2,ENSG00000168575,EFO_0006933,0.2127640107650698,1,pallidum volume,[EFO_0006930],[EFO_0001444]
SLC20A2,ENSG00000168575,EFO_0006930,0.2972613532739436,4,brain volume measurement,"[EFO_0005052, EFO_0004464]",[EFO_0001444]
SLC20A2,ENSG00000168575,HP_0001332,0.46608511097586025,6,Dystonia,"[HP_0100022, HP_0000708]",[EFO_0000651]
SLC20A2,ENSG00000168575,EFO_0004348,0.30610582995526453,3,hematocrit,[EFO_0004503],[EFO_0001444]
